Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FD239S,17.21,regular,0.33,Canned,105.14,OUT50I,1993,Medium,Tier 3,Supermarket Type3,2416.25
FD479C,10.94,regular,0.38,Hard Drinks,189.41,OUT25R,1987,Small,Tier 1,Supermarket Type1,1018.98
FD630T,16.62,low,0.14,Others,261.57,OUT96L,1998,Small,Tier 2,Grocery Store,459.47
FD224L,20.56,regular,0.22,Seafood,81.03,OUT32D,1989,Medium,Tier 3,Supermarket Type3,1966.28
FD449W,15.82,regular,0.1,Breakfast,89.22,OUT56Q,2009,Medium,Tier 2,Supermarket Type1,1417.42
FD800M,16.26,regular,0.22,Breakfast,209.15,OUT34Y,1997,Small,Tier 3,Supermarket Type1,1178.35
FD928W,17.72,low,0.06,Breakfast,125.54,OUT35V,1990,Medium,Tier 1,Grocery Store,655.66
FD765F,14.7,low,0.08,Dairy,43.79,OUT78E,2005,Small,Tier 3,Supermarket Type3,2234.16
FD740D,7.72,regular,0.11,Baking Goods,195.9,OUT91I,2000,High,Tier 1,Supermarket Type2,1726.15
FD632V,11.72,low,0.14,Hard Drinks,246.64,OUT58J,1985,Small,Tier 2,Supermarket Type1,1038.57
FD357E,19.77,low,0.16,Seafood,65.43,OUT95D,2006,High,Tier 3,Supermarket Type1,1155.16
FD366W,12.51,regular,0.23,Breads,78.63,OUT41N,1991,Medium,Tier 3,Grocery Store,785.89
FD517T,12.61,low,0.29,Soft Drinks,129.48,OUT62S,1990,Small,Tier 1,Grocery Store,684.51
FD567S,7.58,low,0.27,Breads,40.18,OUT29U,1985,High,Tier 2,Supermarket Type3,3795.33
FD828V,19.15,regular,0.22,Others,235.98,OUT57T,1985,Medium,Tier 1,Supermarket Type3,3047.96
FD853A,5.69,NA,0.07,Health and Hygiene,191.48,OUT10U,1996,Small,Tier 1,Supermarket Type2,1784.69
FD976C,10.52,low,0.18,Seafood,122.47,OUT95E,1989,Medium,Tier 3,Supermarket Type2,1655.37
FD824P,11.18,NA,0.36,Health and Hygiene,236.54,OUT56F,1997,High,Tier 2,Supermarket Type1,1682.77
FD523W,19.13,regular,0.14,Hard Drinks,112.92,OUT37W,2004,Small,Tier 3,Supermarket Type2,1171.76
FD608S,18.0,regular,0.14,Snack Foods,91.37,OUT66Z,1993,Medium,Tier 1,Supermarket Type2,1963.7
FD805R,20.29,regular,0.26,Frozen Foods,231.59,OUT77K,2004,Medium,Tier 2,Supermarket Type3,2475.02
FD769B,17.2,low,0.17,Others,69.36,OUT11B,2002,Small,Tier 3,Supermarket Type2,1813.19
FD854I,5.42,regular,0.3,Fruits and Vegetables,199.03,OUT39V,2008,Small,Tier 2,Supermarket Type2,1232.16
FD959E,9.85,low,0.15,Frozen Foods,88.26,OUT14Y,2008,Medium,Tier 3,Grocery Store,707.22
FD802Q,11.51,regular,0.15,Breakfast,86.58,OUT56O,1985,Small,Tier 3,Grocery Store,782.47
FD468J,6.56,regular,0.32,Snack Foods,130.1,OUT71R,2009,Medium,Tier 1,Supermarket Type1,953.0
FD351M,15.69,low,0.27,Dairy,129.34,OUT17M,1994,,Tier 1,Supermarket Type1,1842.3
FD653F,4.81,NA,0.34,Health and Hygiene,241.18,OUT55X,1991,High,Tier 1,Grocery Store,839.84
FD527B,14.15,regular,0.19,Breakfast,193.87,OUT13K,1998,Small,Tier 3,Grocery Store,810.26
FD495E,,regular,0.23,Breakfast,60.04,OUT76K,2005,High,Tier 3,Supermarket Type2,2341.65
FD984S,4.99,low,0.26,Soft Drinks,142.19,OUT78I,1999,Medium,Tier 1,Grocery Store,762.14
FD457M,6.61,low,0.02,Dairy,157.64,OUT64W,1995,High,Tier 1,Supermarket Type1,1933.32
FD929I,10.0,low,0.29,Dairy,108.98,OUT46H,1986,Medium,Tier 1,Grocery Store,938.99
FD452D,13.71,NA,0.23,Health and Hygiene,207.02,OUT24Z,1987,Medium,Tier 1,Supermarket Type1,1048.93
FD294M,18.16,regular,0.15,Breads,216.23,OUT11W,2006,Medium,Tier 1,Supermarket Type3,2131.48
FD803C,11.02,regular,0.09,Meat,241.76,OUT66E,2009,High,Tier 2,Grocery Store,1265.97
FD453E,17.03,NA,0.2,Household,234.5,OUT43B,1992,High,Tier 3,Supermarket Type1,1677.66
FD648R,16.46,regular,0.06,Hard Drinks,119.59,OUT78S,2008,Medium,Tier 2,Supermarket Type3,2534.65
FD101B,8.05,regular,0.38,Breads,181.59,OUT82O,2007,Medium,Tier 1,Supermarket Type3,2948.28
FD117R,14.24,regular,0.33,Meat,242.13,OUT33G,2007,Small,Tier 2,Supermarket Type3,1787.65
FD305I,12.78,regular,0.16,Seafood,48.5,OUT63T,2008,Medium,Tier 2,Grocery Store,967.74
FD468X,16.76,NA,0.28,Household,63.38,OUT25S,1996,,Tier 1,Supermarket Type1,1150.19
FD699L,17.84,low,0.12,Breads,40.11,OUT82A,2004,High,Tier 1,Grocery Store,959.39
FD487P,7.86,NA,0.27,Household,260.33,OUT84R,1986,Small,Tier 1,Grocery Store,545.91
FD338K,10.06,low,0.12,Fruits and Vegetables,205.43,OUT44J,2009,Medium,Tier 3,Grocery Store,816.19
FD137B,5.46,NA,0.12,Health and Hygiene,75.47,OUT96A,1999,Small,Tier 3,Grocery Store,578.56
FD597D,19.73,low,0.24,Seafood,170.13,OUT34Q,1995,Small,Tier 3,Supermarket Type3,2376.85
FD275Q,11.58,regular,0.22,Snack Foods,82.6,OUT42Z,2006,High,Tier 1,Supermarket Type1,1748.0
FD252U,19.61,low,0.2,Meat,250.03,OUT72F,2003,Medium,Tier 1,Supermarket Type3,2683.01
FD206R,10.02,NA,0.35,Health and Hygiene,264.33,OUT51N,2001,High,Tier 1,Supermarket Type2,1643.13
FD321T,17.02,low,0.27,Canned,148.81,OUT14E,2003,Small,Tier 1,Supermarket Type1,1072.51
FD577L,13.73,regular,0.16,Baking Goods,153.38,OUT41V,1998,Small,Tier 2,Supermarket Type1,765.24
FD200S,5.19,low,0.36,Frozen Foods,224.92,OUT72U,1997,Small,Tier 2,Supermarket Type2,1055.75
FD447N,10.96,regular,0.09,Dairy,44.18,OUT19I,2005,Small,Tier 2,Supermarket Type1,1123.17
FD714C,5.92,regular,0.13,Soft Drinks,229.08,OUT48G,2001,High,Tier 2,Supermarket Type2,2909.06
FD600G,13.12,regular,0.2,Baking Goods,75.46,OUT65J,2005,Small,Tier 2,Supermarket Type3,1691.02
FD159I,11.12,low,0.19,Snack Foods,198.72,OUT65M,1997,Medium,Tier 1,Supermarket Type3,2872.1
FD127D,6.42,regular,0.06,Hard Drinks,153.51,OUT28M,1996,Medium,Tier 2,Grocery Store,746.74
FD582D,11.7,regular,0.1,Others,250.94,OUT24Q,1989,Medium,Tier 1,Grocery Store,858.28
FD438V,12.19,NA,0.39,Household,185.78,OUT20M,1999,Medium,Tier 1,Supermarket Type2,2025.69
FD602S,14.53,low,0.17,Frozen Foods,259.29,OUT84K,1989,High,Tier 3,Supermarket Type2,2714.06
FD994C,19.26,low,0.18,Dairy,129.88,OUT66C,2002,High,Tier 3,Grocery Store,1214.1
FD278G,18.08,regular,0.21,Hard Drinks,149.05,OUT85R,2006,High,Tier 3,Grocery Store,1068.46
FD963B,7.91,low,0.23,Dairy,48.01,OUT17O,2002,Medium,Tier 3,Supermarket Type3,1756.96
FD252A,13.93,NA,0.17,Health and Hygiene,35.3,OUT45B,1987,High,Tier 2,Supermarket Type3,2990.79
FD153E,9.15,low,0.09,Others,223.82,OUT78A,1985,High,Tier 3,Supermarket Type2,1638.76
FD937U,18.26,low,0.27,Breads,219.74,OUT89A,2005,Medium,Tier 1,Supermarket Type1,1145.16
FD975Q,15.15,regular,0.24,Seafood,156.55,OUT12R,1999,Small,Tier 3,Grocery Store,633.94
FD772D,6.77,regular,0.02,Starchy Foods,111.29,OUT12C,2001,Small,Tier 2,Grocery Store,758.53
FD788A,,regular,0.23,Dairy,80.51,OUT46Y,1989,Medium,Tier 2,Supermarket Type1,1541.7
FD366D,18.72,regular,0.34,Dairy,259.74,OUT65K,1987,High,Tier 2,Grocery Store,1097.47
FD113E,18.85,NA,0.24,Health and Hygiene,197.81,OUT60G,1993,High,Tier 1,Supermarket Type2,1790.49
FD701I,19.43,low,0.35,Breakfast,126.85,OUT56E,1995,Small,Tier 3,Supermarket Type3,2583.42
FD402S,7.37,low,0.21,Frozen Foods,36.64,OUT13M,1994,Small,Tier 2,Supermarket Type3,1551.89
FD552M,5.31,regular,0.34,Canned,161.1,OUT98H,2008,High,Tier 2,Supermarket Type2,1749.78
FD494A,11.81,low,0.1,Frozen Foods,217.7,OUT33C,2004,,Tier 2,Grocery Store,1016.07
FD383C,11.46,NA,0.2,Household,216.28,OUT89G,2006,Small,Tier 2,Supermarket Type3,2243.4
FD704M,8.71,regular,0.11,Hard Drinks,54.2,OUT48J,1988,Small,Tier 1,Grocery Store,496.36
FD754V,9.25,low,0.34,Snack Foods,185.39,OUT36X,2003,Small,Tier 2,Supermarket Type1,993.32
FD232J,10.46,low,0.26,Baking Goods,231.16,OUT21B,1996,Medium,Tier 3,Supermarket Type3,2635.31
FD897E,17.03,low,0.28,Frozen Foods,107.87,OUT82W,1987,High,Tier 3,Supermarket Type2,2010.11
FD769M,17.17,regular,0.27,Baking Goods,40.83,OUT53P,1999,High,Tier 3,Supermarket Type3,4074.15
FD491Q,10.23,low,0.29,Dairy,256.69,OUT79I,1993,Small,Tier 3,Supermarket Type3,1749.63
FD206N,12.24,NA,0.21,Household,85.51,OUT18F,2006,High,Tier 2,Supermarket Type1,1346.13
FD398Z,13.55,low,0.01,Breads,236.65,OUT37R,2006,Small,Tier 3,Supermarket Type2,1468.41
FD809I,12.69,low,0.35,Canned,63.56,OUT33I,2001,Small,Tier 1,Grocery Store,789.86
FD948D,19.34,low,0.2,Canned,36.83,OUT15P,2006,Medium,Tier 2,Supermarket Type2,1999.05
FD195J,5.52,regular,0.12,Breads,195.86,OUT51L,2007,Small,Tier 1,Supermarket Type1,1080.15
FD382S,6.14,regular,0.12,Hard Drinks,257.87,OUT37V,2004,Small,Tier 3,Supermarket Type1,966.95
FD766P,19.24,low,0.26,Canned,113.2,OUT24B,1995,Medium,Tier 3,Grocery Store,616.0
FD804V,5.44,regular,0.37,Fruits and Vegetables,245.46,OUT20Z,2005,High,Tier 3,Grocery Store,760.37
FD698P,,low,0.04,Breakfast,203.94,OUT57G,2008,Small,Tier 2,Supermarket Type1,717.72
FD164U,16.14,regular,0.26,Snack Foods,126.06,OUT37S,2005,High,Tier 2,Supermarket Type1,1405.92
FD392E,,regular,0.05,Baking Goods,82.11,OUT54S,2006,Medium,Tier 3,Supermarket Type3,2884.99
FD383X,19.53,regular,0.36,Fruits and Vegetables,44.72,OUT50A,1991,Small,Tier 2,Supermarket Type3,2129.83
FD199T,19.4,low,0.27,Seafood,89.51,OUT51F,1992,High,Tier 2,Grocery Store,1198.1
FD136L,6.74,low,0.35,Fruits and Vegetables,247.39,OUT63Z,1988,Small,Tier 2,Supermarket Type3,2127.26
FD908O,10.33,low,0.36,Canned,239.37,OUT59H,2002,Small,Tier 3,Supermarket Type3,2025.09
FD553A,,regular,0.25,Frozen Foods,107.51,OUT46I,1991,High,Tier 2,Supermarket Type3,2690.53
FD823B,20.87,regular,0.24,Breakfast,235.28,OUT92O,1994,Medium,Tier 3,Grocery Store,635.18
FD874Y,21.4,regular,0.32,Breakfast,254.86,OUT11X,1992,Small,Tier 1,Supermarket Type2,1660.71
FD333K,,regular,0.37,Baking Goods,171.68,OUT82A,1986,Small,Tier 1,Grocery Store,583.28
FD341R,21.48,low,0.37,Frozen Foods,60.81,OUT23O,1996,Medium,Tier 3,Supermarket Type1,863.7
FD871X,5.69,low,0.34,Dairy,56.77,OUT19G,1986,Small,Tier 1,Grocery Store,574.1
FD921X,10.37,regular,0.12,Fruits and Vegetables,50.45,OUT86Y,2007,Medium,Tier 2,Grocery Store,610.33
FD376D,4.79,NA,0.24,Health and Hygiene,245.51,OUT13J,2008,Small,Tier 3,Supermarket Type3,1839.33
FD931J,11.49,regular,0.33,Frozen Foods,245.16,OUT60A,1997,Small,Tier 3,Supermarket Type2,1829.38
FD368F,9.62,low,0.3,Dairy,244.6,OUT12E,1993,High,Tier 2,Supermarket Type3,3953.9
FD733Q,12.34,low,0.3,Breads,179.61,OUT94M,2005,Medium,Tier 3,Supermarket Type1,1161.36
FD487B,13.51,regular,0.08,Breakfast,85.01,OUT16C,1997,High,Tier 1,Supermarket Type1,1383.52
FD671D,20.0,low,0.15,Meat,157.2,OUT13V,1987,Medium,Tier 3,Supermarket Type3,2884.39
FD350W,7.11,low,0.17,Hard Drinks,173.03,OUT53T,1988,Small,Tier 2,Supermarket Type2,1394.67
FD383T,15.95,regular,0.18,Starchy Foods,266.52,OUT50Y,1999,Small,Tier 1,Supermarket Type2,1487.54
FD755T,,low,0.25,Hard Drinks,166.53,OUT36M,1995,Small,Tier 1,Supermarket Type3,1897.33
FD575Q,10.74,regular,0.04,Fruits and Vegetables,187.19,OUT75P,2007,Small,Tier 1,Grocery Store,785.64
FD900N,16.71,regular,0.25,Frozen Foods,96.64,OUT77X,1990,Medium,Tier 3,Supermarket Type1,874.32
FD107V,14.86,regular,0.16,Fruits and Vegetables,58.83,OUT98K,2003,High,Tier 2,Supermarket Type3,2515.64
FD886R,13.67,low,0.1,Baking Goods,53.5,OUT61X,1997,High,Tier 2,Grocery Store,1303.94
FD147K,16.36,low,0.05,Baking Goods,112.51,OUT77C,2005,Medium,Tier 3,Supermarket Type2,1388.12
FD911I,19.14,low,0.36,Others,136.05,OUT21O,2001,High,Tier 2,Supermarket Type3,3468.96
FD657F,7.33,low,0.1,Frozen Foods,41.89,OUT49C,1990,High,Tier 1,Supermarket Type1,1119.37
FD118C,9.62,NA,0.07,Health and Hygiene,65.73,OUT95P,1987,High,Tier 3,Supermarket Type2,2375.22
FD262U,20.56,regular,0.02,Fruits and Vegetables,104.49,OUT77R,1989,High,Tier 3,Supermarket Type3,2691.78
FD925D,13.06,low,0.06,Canned,152.16,OUT68F,1994,Medium,Tier 1,Supermarket Type3,2056.75
FD337E,7.02,low,0.31,Others,245.54,OUT75F,1987,Medium,Tier 2,Supermarket Type1,1000.42
FD348L,15.43,low,0.12,Others,116.16,OUT93G,1996,Small,Tier 2,Supermarket Type3,2344.68
FD373J,13.24,regular,0.32,Hard Drinks,105.32,OUT42V,1985,High,Tier 2,Supermarket Type3,3262.85
FD188M,4.62,low,0.04,Hard Drinks,224.57,OUT77I,1999,High,Tier 2,Supermarket Type1,1705.35
FD589B,5.34,regular,0.26,Dairy,246.42,OUT75K,2009,Medium,Tier 2,Grocery Store,599.19
FD939T,19.92,regular,0.12,Starchy Foods,232.76,OUT23U,2007,High,Tier 1,Supermarket Type1,1905.75
FD639I,6.82,regular,0.29,Breakfast,265.15,OUT72G,2006,Medium,Tier 1,Grocery Store,611.08
FD258S,17.25,regular,0.29,Canned,249.64,OUT47H,2004,Medium,Tier 3,Supermarket Type3,2315.8
FD584E,6.8,regular,0.06,Hard Drinks,93.9,OUT70B,1990,High,Tier 2,Grocery Store,954.17
FD679I,13.01,regular,0.22,Others,130.22,OUT56F,1998,Small,Tier 3,Supermarket Type3,1699.77
FD541X,20.36,regular,0.14,Hard Drinks,153.67,OUT87L,2001,Small,Tier 2,Supermarket Type2,1194.6
FD708M,13.98,NA,0.19,Health and Hygiene,124.49,OUT54O,1990,Small,Tier 1,Supermarket Type2,1254.37
FD802P,8.59,low,0.02,Frozen Foods,241.07,OUT15U,2006,High,Tier 2,Grocery Store,1328.87
FD932O,20.35,regular,0.24,Others,234.96,OUT95G,2002,High,Tier 1,Supermarket Type2,2431.71
FD206F,20.73,regular,0.16,Snack Foods,61.64,OUT46L,1996,Small,Tier 3,Supermarket Type3,1453.25
FD782A,20.12,NA,0.25,Household,231.57,OUT58Q,2000,High,Tier 2,Supermarket Type3,4205.24
FD407R,15.84,regular,0.14,Frozen Foods,82.81,OUT15N,1999,High,Tier 1,Supermarket Type2,2970.57
FD899K,8.75,regular,0.28,Hard Drinks,260.3,OUT39R,2000,Small,Tier 3,Grocery Store,751.15
FD413E,18.84,regular,0.18,Soft Drinks,118.27,OUT79W,2005,Small,Tier 2,Grocery Store,665.48
FD108F,9.95,low,0.26,Snack Foods,125.61,OUT93T,2004,Small,Tier 1,Supermarket Type3,1756.07
FD638Z,8.5,low,0.32,Meat,72.7,OUT20U,2008,Small,Tier 2,Supermarket Type3,2565.36
FD399B,20.43,regular,0.21,Starchy Foods,182.07,OUT90Q,2002,High,Tier 1,Supermarket Type3,3345.06
FD586B,7.1,low,0.07,Others,94.78,OUT66H,2000,Small,Tier 1,Supermarket Type2,1450.97
FD386E,19.47,low,0.18,Fruits and Vegetables,56.18,OUT24G,1989,Small,Tier 1,Supermarket Type1,823.37
FD896Y,7.48,low,0.14,Others,117.7,OUT77K,2007,,Tier 1,Supermarket Type3,3514.23
FD953P,20.88,NA,0.11,Household,185.58,OUT61F,1985,Medium,Tier 2,Supermarket Type3,3092.47
FD452C,17.58,regular,0.24,Breads,77.16,OUT92D,2002,Small,Tier 1,Supermarket Type2,1797.58
FD769J,,low,0.25,Snack Foods,155.1,OUT63A,2007,Small,Tier 3,Grocery Store,741.5
FD729M,,low,0.07,Others,113.3,OUT11Y,1997,Small,Tier 1,Grocery Store,758.72
FD916T,19.41,low,0.08,Seafood,102.24,OUT30P,1989,High,Tier 1,Grocery Store,1026.24
FD457Z,12.56,regular,0.3,Starchy Foods,81.43,OUT49V,1986,High,Tier 2,Supermarket Type1,1161.53
FD400Z,15.32,low,0.06,Soft Drinks,212.19,OUT28P,1996,High,Tier 3,Supermarket Type3,3654.1
FD333N,6.23,low,0.03,Dairy,225.77,OUT92U,1989,Small,Tier 1,Grocery Store,807.23
FD993P,19.82,regular,0.19,Fruits and Vegetables,231.72,OUT53K,1991,Medium,Tier 3,Supermarket Type3,1833.62
FD621Y,17.88,regular,0.09,Dairy,178.13,OUT35S,2000,Small,Tier 3,Supermarket Type3,2039.23
FD413T,11.69,low,0.38,Snack Foods,37.18,OUT20O,1998,Medium,Tier 2,Supermarket Type2,1729.23
FD433U,16.88,low,0.09,Starchy Foods,84.67,OUT82G,1994,Medium,Tier 3,Grocery Store,738.31
FD871P,18.22,regular,0.22,Soft Drinks,204.42,OUT83S,1992,Medium,Tier 3,Grocery Store,620.69
FD484J,,low,0.36,Starchy Foods,104.91,OUT31R,2005,High,Tier 2,Supermarket Type3,2437.67
FD474V,15.93,low,0.13,Others,253.22,OUT94B,1987,High,Tier 1,Supermarket Type2,2241.52
FD388R,9.95,regular,0.14,Meat,104.18,OUT12G,2000,Small,Tier 1,Supermarket Type3,1441.1
FD192G,18.52,low,0.2,Baking Goods,241.15,OUT91K,2001,Medium,Tier 3,Supermarket Type3,2991.33
FD628N,11.64,low,0.23,Starchy Foods,67.58,OUT88V,1995,,Tier 3,Supermarket Type1,864.01
FD199B,12.89,low,0.29,Breakfast,196.67,OUT21Q,2004,Medium,Tier 1,Grocery Store,753.49
FD355U,19.91,regular,0.16,Hard Drinks,111.65,OUT27X,1992,Medium,Tier 3,Supermarket Type1,916.03
FD952T,16.83,low,0.23,Breakfast,95.86,OUT59W,2004,Small,Tier 1,Supermarket Type2,1745.67
FD112U,7.49,regular,0.05,Breads,216.33,OUT84L,1995,Small,Tier 3,Supermarket Type2,1101.04
FD916T,13.82,low,0.34,Dairy,155.08,OUT84X,2005,High,Tier 2,Grocery Store,1113.98
FD722S,20.67,low,0.4,Starchy Foods,95.91,OUT98E,2000,High,Tier 1,Grocery Store,908.9
FD334M,16.38,regular,0.22,Dairy,241.29,OUT81O,2003,High,Tier 3,Grocery Store,929.0
FD134L,9.02,low,0.02,Breads,179.41,OUT59O,2004,High,Tier 1,Supermarket Type2,1699.55
FD364L,18.34,regular,0.03,Starchy Foods,89.66,OUT89P,2000,Medium,Tier 2,Supermarket Type1,1374.87
FD470M,7.53,regular,0.25,Fruits and Vegetables,73.6,OUT78I,1990,Medium,Tier 2,Supermarket Type2,2325.37
FD223C,20.99,low,0.05,Dairy,65.4,OUT14X,2001,Small,Tier 3,Supermarket Type2,1569.49
FD247B,17.14,regular,0.35,Breads,118.92,OUT73H,1989,Small,Tier 3,Supermarket Type2,1455.23
FD563Y,11.44,regular,0.08,Canned,52.46,OUT77C,1999,High,Tier 3,Supermarket Type2,1827.61
FD336G,11.22,NA,0.35,Household,88.88,OUT49B,2003,Small,Tier 3,Supermarket Type2,1352.44
FD485V,11.21,low,0.1,Canned,57.13,OUT96N,1993,High,Tier 3,Supermarket Type1,1384.84
FD905P,8.59,regular,0.03,Hard Drinks,179.12,OUT93Y,1989,Small,Tier 2,Supermarket Type1,1057.74
FD364X,9.57,regular,0.29,Breads,105.68,OUT72X,2001,Small,Tier 3,Grocery Store,652.83
FD130X,6.44,low,0.06,Breakfast,191.88,OUT16S,1999,High,Tier 3,Supermarket Type3,2449.11
FD282S,20.36,regular,0.05,Meat,120.41,OUT69E,2001,Small,Tier 2,Grocery Store,555.91
FD124W,19.11,low,0.23,Breakfast,249.07,OUT35A,1986,High,Tier 1,Grocery Store,933.47
FD432G,10.61,NA,0.11,Health and Hygiene,152.08,OUT69O,1990,High,Tier 2,Supermarket Type1,1735.65
FD413Z,6.93,low,0.27,Others,111.31,OUT80F,2009,Medium,Tier 3,Supermarket Type1,986.4
FD142J,18.7,NA,0.3,Health and Hygiene,194.43,OUT87G,1994,High,Tier 3,Grocery Store,1212.31
FD402W,12.49,regular,0.17,Hard Drinks,80.28,OUT61O,1988,High,Tier 1,Supermarket Type1,1486.12
FD668K,15.51,low,0.17,Breakfast,227.61,OUT24N,2001,Small,Tier 1,Supermarket Type3,1645.1
FD234R,17.13,low,0.13,Seafood,82.51,OUT79P,1997,,Tier 3,Grocery Store,995.96
FD617W,14.5,regular,0.33,Fruits and Vegetables,183.17,OUT44X,1993,Medium,Tier 3,Supermarket Type3,2855.68
FD298M,10.84,regular,0.39,Seafood,202.15,OUT27I,1985,Small,Tier 2,Supermarket Type1,994.04
FD131D,17.47,low,0.08,Starchy Foods,32.48,OUT30D,1994,High,Tier 3,Supermarket Type2,2528.83
FD316Y,13.99,regular,0.16,Baking Goods,116.96,OUT26G,2000,Medium,Tier 3,Supermarket Type2,1437.62
FD931V,19.05,low,0.05,Soft Drinks,269.3,OUT12K,1994,Small,Tier 1,Supermarket Type2,1576.6
FD745N,13.45,low,0.39,Snack Foods,165.0,OUT99S,1996,Small,Tier 3,Supermarket Type2,1458.84
FD112M,11.92,low,0.3,Snack Foods,246.86,OUT32P,1997,Small,Tier 2,Supermarket Type3,1989.92
FD583X,9.16,regular,0.28,Canned,119.27,OUT20X,1993,Medium,Tier 1,Supermarket Type1,1338.35
FD562C,6.28,NA,0.15,Household,33.8,OUT17J,1987,High,Tier 3,Supermarket Type1,1515.39
FD692K,12.97,regular,0.1,Baking Goods,166.19,OUT31N,1989,Small,Tier 3,Grocery Store,727.29
FD396V,6.8,regular,0.39,Baking Goods,30.56,OUT22K,1989,High,Tier 3,Supermarket Type2,2079.75
FD529B,18.82,regular,0.27,Breakfast,121.79,OUT10C,2007,Medium,Tier 3,Grocery Store,590.22
FD230W,11.26,regular,0.15,Others,81.2,OUT10D,1986,High,Tier 3,Supermarket Type2,1883.8
FD479R,6.16,regular,0.1,Seafood,65.45,OUT83N,1989,Small,Tier 3,Grocery Store,764.16
FD735L,5.11,NA,0.17,Health and Hygiene,196.61,OUT74U,1988,Small,Tier 3,Grocery Store,525.39
FD230M,15.26,NA,0.18,Household,33.08,OUT19G,2005,Medium,Tier 2,Grocery Store,840.21
FD377G,20.48,regular,0.08,Canned,102.0,OUT86R,1997,Medium,Tier 2,Supermarket Type1,1203.78
FD433V,7.77,regular,0.34,Others,117.68,OUT13X,1999,Medium,Tier 3,Supermarket Type2,1840.01
FD230V,9.39,low,0.24,Breads,191.97,OUT45G,1989,Small,Tier 2,Supermarket Type2,1476.67
FD181X,9.61,low,0.33,Breads,38.49,OUT49Y,2003,High,Tier 1,Supermarket Type2,2256.45
FD803S,20.81,regular,0.28,Soft Drinks,175.46,OUT64X,1991,High,Tier 1,Supermarket Type2,2460.25
FD256J,12.32,low,0.11,Soft Drinks,115.58,OUT74J,1985,Medium,Tier 3,Supermarket Type2,2338.58
FD683E,21.19,NA,0.05,Health and Hygiene,59.2,OUT92V,2007,Small,Tier 1,Supermarket Type3,2398.81
FD534S,,low,0.27,Meat,133.89,OUT91J,1999,Medium,Tier 3,Supermarket Type2,1428.35
FD202H,16.71,low,0.06,Baking Goods,180.17,OUT80M,1999,Small,Tier 1,Supermarket Type2,1492.44
FD713C,17.01,low,0.3,Others,94.77,OUT65M,1986,Small,Tier 3,Grocery Store,659.42
FD996P,12.19,regular,0.1,Canned,109.78,OUT54P,1996,High,Tier 3,Supermarket Type3,2424.01
FD773C,21.27,NA,0.07,Household,252.78,OUT30F,1993,High,Tier 1,Supermarket Type3,4035.38
FD910W,9.64,low,0.19,Others,52.46,OUT54H,2006,High,Tier 3,Supermarket Type1,1651.36
FD350Q,13.19,low,0.22,Hard Drinks,89.05,OUT61B,1999,High,Tier 3,Grocery Store,1006.47
FD779A,5.3,NA,0.05,Health and Hygiene,227.27,OUT77F,1990,Medium,Tier 3,Grocery Store,815.98
FD540A,12.25,low,0.2,Seafood,225.42,OUT15F,2009,High,Tier 2,Supermarket Type3,3103.92
FD341O,4.86,low,0.24,Frozen Foods,81.94,OUT25V,1987,Medium,Tier 2,Supermarket Type2,2238.07
FD819M,7.55,regular,0.2,Fruits and Vegetables,155.8,OUT92M,2004,Medium,Tier 2,Supermarket Type2,1497.24
FD206Y,15.84,NA,0.02,Health and Hygiene,172.3,OUT46F,1997,Medium,Tier 1,Supermarket Type1,1151.71
FD541F,5.34,regular,0.24,Others,264.27,OUT52N,1988,High,Tier 2,Supermarket Type2,1671.24
FD687C,9.66,low,0.14,Fruits and Vegetables,142.51,OUT93Z,1988,Medium,Tier 1,Supermarket Type2,2071.79
FD789G,15.34,low,0.37,Breakfast,72.33,OUT18M,2001,Medium,Tier 1,Grocery Store,567.41
FD174O,13.46,regular,0.09,Breakfast,193.01,OUT10U,1998,High,Tier 1,Grocery Store,824.64
FD453Q,12.73,regular,0.27,Frozen Foods,138.99,OUT89N,2000,Medium,Tier 3,Supermarket Type1,1105.34
FD983H,6.85,regular,0.33,Frozen Foods,137.02,OUT64Y,1994,Medium,Tier 1,Supermarket Type3,2103.69
FD677V,5.34,low,0.14,Snack Foods,35.02,OUT35Q,1996,,Tier 2,Supermarket Type3,1418.79
FD865R,12.36,regular,0.12,Soft Drinks,254.87,OUT13G,2004,Small,Tier 3,Supermarket Type3,1402.7
FD456B,11.18,regular,0.37,Baking Goods,120.07,OUT23Z,2008,Medium,Tier 3,Supermarket Type1,975.54
FD413J,7.97,regular,0.36,Baking Goods,205.81,OUT25W,2006,Small,Tier 1,Supermarket Type2,1574.48
FD344Z,16.06,low,0.02,Snack Foods,203.48,OUT45T,1997,Small,Tier 3,Supermarket Type3,2446.67
FD744Y,10.99,regular,0.21,Hard Drinks,172.93,OUT15X,1989,Small,Tier 3,Supermarket Type3,2332.24
FD935W,8.27,low,0.1,Seafood,94.07,OUT49M,1995,High,Tier 2,Supermarket Type1,1339.24
FD157H,18.35,regular,0.22,Meat,250.53,OUT50L,1998,High,Tier 3,Supermarket Type3,3230.76
FD679T,10.8,regular,0.11,Fruits and Vegetables,150.74,OUT89N,1995,High,Tier 2,Supermarket Type2,2793.94
